radius,outer,inner,clean_choice,sr_choice
0.205,9,4,HistGB,HistGB
0.205,9,5,HistGB,KNN
0.205,9,6,HistGB,HistGB
0.205,9,7,HistGB,RandomForest
0.205,9,8,HistGB,KNN
0.205,9,9,HistGB,HistGB
0.205,9,10,HistGB,HistGB
0.205,9,11,HistGB,HistGB
0.205,9,12,HistGB,HistGB
0.205,9,13,HistGB,HistGB
0.205,9,14,HistGB,HistGB
0.205,10,0,HistGB,KNN
0.205,10,1,HistGB,KNN
0.205,10,2,HistGB,KNN
0.205,10,3,HistGB,HistGB
0.205,10,4,HistGB,HistGB
0.205,10,5,HistGB,HistGB
0.205,10,6,HistGB,HistGB
0.205,10,7,HistGB,HistGB
0.205,10,8,HistGB,HistGB
0.205,10,9,HistGB,HistGB
0.205,10,10,HistGB,HistGB
0.205,10,11,HistGB,HistGB
0.205,10,12,HistGB,KNN
0.205,10,13,HistGB,HistGB
0.205,10,14,HistGB,HistGB
0.205,11,0,HistGB,HistGB
0.205,11,1,HistGB,KNN
0.205,11,2,HistGB,HistGB
0.205,11,3,HistGB,KNN
0.205,11,4,HistGB,KNN
0.205,11,5,HistGB,KNN
0.205,11,6,HistGB,KNN
0.205,11,7,HistGB,KNN
0.205,11,8,HistGB,KNN
0.205,11,9,HistGB,KNN
0.205,11,10,HistGB,KNN
0.205,11,11,HistGB,HistGB
0.205,11,12,HistGB,HistGB
0.205,11,13,HistGB,HistGB
0.205,11,14,HistGB,HistGB
0.205,12,0,HistGB,KNN
0.205,12,1,HistGB,HistGB
0.205,12,2,HistGB,HistGB
0.205,12,3,HistGB,HistGB
0.205,12,4,HistGB,RandomForest
0.205,12,5,HistGB,KNN
0.205,12,6,HistGB,KNN
0.205,12,7,HistGB,RandomForest
0.205,12,8,HistGB,KNN
0.205,12,9,HistGB,KNN
0.205,12,10,HistGB,HistGB
0.205,12,11,HistGB,KNN
0.205,12,12,HistGB,HistGB
0.205,12,13,HistGB,HistGB
0.205,12,14,HistGB,RandomForest
0.205,13,0,HistGB,RandomForest
0.205,13,1,HistGB,RandomForest
0.205,13,2,HistGB,HistGB
0.205,13,3,HistGB,HistGB
0.205,13,4,HistGB,RandomForest
0.205,13,5,HistGB,HistGB
0.205,13,6,HistGB,KNN
0.205,13,7,HistGB,KNN
0.205,13,8,HistGB,HistGB
0.205,13,9,HistGB,HistGB
0.205,13,10,HistGB,HistGB
0.205,13,11,HistGB,KNN
0.205,13,12,HistGB,KNN
0.205,13,13,HistGB,HistGB
0.205,13,14,HistGB,HistGB
0.205,14,0,HistGB,HistGB
0.205,14,1,HistGB,RandomForest
0.205,14,2,HistGB,KNN
0.205,14,3,HistGB,KNN
0.205,14,4,HistGB,KNN
0.205,14,5,HistGB,HistGB
0.205,14,6,HistGB,KNN
0.205,14,7,HistGB,RandomForest
0.205,14,8,HistGB,KNN
0.205,14,9,HistGB,RandomForest
0.205,14,10,HistGB,KNN
0.205,14,11,HistGB,HistGB
0.205,14,12,HistGB,HistGB
0.205,14,13,HistGB,HistGB
0.205,14,14,HistGB,KNN
0.205,15,0,HistGB,HistGB
0.205,15,1,HistGB,HistGB
0.205,15,2,HistGB,HistGB
0.205,15,3,HistGB,KNN
0.205,15,4,HistGB,RandomForest
0.205,15,5,HistGB,HistGB
0.205,15,6,HistGB,HistGB
0.205,15,7,HistGB,KNN
0.205,15,8,HistGB,HistGB
0.205,15,9,HistGB,RandomForest
0.205,15,10,HistGB,HistGB
0.205,15,11,HistGB,HistGB
0.205,15,12,HistGB,RandomForest
0.205,15,13,HistGB,RandomForest
0.205,15,14,HistGB,KNN
0.205,16,0,HistGB,KNN
0.205,16,1,HistGB,HistGB
0.205,16,2,HistGB,HistGB
0.205,16,3,HistGB,KNN
0.205,16,4,HistGB,HistGB
0.205,16,5,HistGB,HistGB
0.205,16,6,HistGB,RandomForest
0.205,16,7,HistGB,KNN
0.205,16,8,HistGB,RandomForest
0.205,16,9,HistGB,KNN
0.205,16,10,HistGB,KNN
0.205,16,11,HistGB,KNN
0.205,16,12,HistGB,HistGB
0.205,16,13,HistGB,KNN
0.205,16,14,HistGB,RandomForest
0.205,17,0,HistGB,KNN
0.205,17,1,HistGB,KNN
0.205,17,2,HistGB,KNN
0.205,17,3,HistGB,KNN
0.205,17,4,HistGB,KNN
0.205,17,5,HistGB,KNN
0.205,17,6,HistGB,RandomForest
0.205,17,7,HistGB,KNN
0.205,17,8,HistGB,KNN
0.205,17,9,HistGB,KNN
0.205,17,10,HistGB,HistGB
0.205,17,11,HistGB,RandomForest
0.205,17,12,HistGB,RandomForest
0.205,17,13,HistGB,KNN
0.205,17,14,HistGB,KNN
0.205,18,0,HistGB,KNN
0.205,18,1,HistGB,KNN
0.205,18,2,HistGB,HistGB
0.205,18,3,HistGB,KNN
0.205,18,4,HistGB,KNN
0.205,18,5,HistGB,HistGB
0.205,18,6,HistGB,KNN
0.205,18,7,HistGB,KNN
0.205,18,8,HistGB,KNN
0.205,18,9,HistGB,HistGB
0.205,18,10,HistGB,KNN
0.205,18,11,HistGB,HistGB
0.205,18,12,HistGB,HistGB
0.205,18,13,HistGB,HistGB
0.205,18,14,HistGB,KNN
0.205,19,0,HistGB,KNN
0.205,19,1,HistGB,HistGB
0.205,19,2,HistGB,HistGB
0.205,19,3,HistGB,HistGB
0.205,19,4,HistGB,HistGB
0.205,19,5,HistGB,KNN
0.205,19,6,HistGB,KNN
0.205,19,7,HistGB,HistGB
0.205,19,8,HistGB,KNN
0.205,19,9,HistGB,HistGB
0.205,19,10,HistGB,HistGB
0.205,19,11,HistGB,HistGB
0.205,19,12,HistGB,KNN
0.205,19,13,HistGB,HistGB
0.205,19,14,HistGB,KNN
0.205,20,0,HistGB,HistGB
0.205,20,1,HistGB,HistGB
0.205,20,2,HistGB,HistGB
0.205,20,3,HistGB,KNN
0.205,20,4,HistGB,HistGB
0.205,20,5,HistGB,RandomForest
0.205,20,6,HistGB,KNN
0.205,20,7,HistGB,HistGB
0.205,20,8,HistGB,HistGB
0.205,20,9,HistGB,HistGB
0.205,20,10,HistGB,RandomForest
0.205,20,11,HistGB,KNN
0.205,20,12,HistGB,HistGB
0.205,20,13,HistGB,HistGB
0.205,20,14,HistGB,KNN
0.205,21,0,HistGB,RandomForest
0.205,21,1,HistGB,HistGB
0.205,21,2,HistGB,KNN
0.205,21,3,HistGB,HistGB
0.205,21,4,HistGB,RandomForest
0.205,21,5,HistGB,KNN
0.205,21,6,HistGB,HistGB
0.205,21,7,HistGB,KNN
0.205,21,8,HistGB,KNN
0.205,21,9,HistGB,KNN
0.205,21,10,HistGB,KNN
0.205,21,11,HistGB,KNN
0.205,21,12,HistGB,KNN
0.205,21,13,HistGB,HistGB
0.205,21,14,HistGB,HistGB
0.205,22,0,HistGB,HistGB
0.205,22,1,HistGB,HistGB
0.205,22,2,HistGB,RandomForest
0.205,22,3,HistGB,HistGB
0.205,22,4,HistGB,HistGB
0.205,22,5,HistGB,HistGB
0.205,22,6,HistGB,HistGB
0.205,22,7,HistGB,HistGB
0.205,22,8,HistGB,HistGB
0.205,22,9,HistGB,RandomForest
0.205,22,10,HistGB,HistGB
0.205,22,11,HistGB,RandomForest
0.205,22,12,HistGB,HistGB
0.205,22,13,HistGB,RandomForest
0.205,22,14,HistGB,RandomForest
0.205,23,0,HistGB,KNN
0.205,23,1,HistGB,HistGB
0.205,23,2,HistGB,HistGB
0.205,23,3,HistGB,HistGB
0.205,23,4,HistGB,HistGB
0.205,23,5,HistGB,RandomForest
0.205,23,6,HistGB,HistGB
0.205,23,7,HistGB,HistGB
0.205,23,8,HistGB,KNN
0.205,23,9,HistGB,HistGB
0.205,23,10,HistGB,HistGB
0.205,23,11,HistGB,HistGB
0.205,23,12,HistGB,HistGB
0.205,23,13,HistGB,KNN
0.205,23,14,HistGB,HistGB
0.205,24,0,HistGB,HistGB
0.205,24,1,HistGB,KNN
0.205,24,2,HistGB,RandomForest
0.205,24,3,HistGB,HistGB
0.205,24,4,HistGB,HistGB
0.205,24,5,HistGB,HistGB
0.205,24,6,HistGB,HistGB
0.205,24,7,HistGB,KNN
0.205,24,8,HistGB,KNN
0.205,24,9,HistGB,HistGB
0.205,24,10,HistGB,HistGB
0.205,24,11,HistGB,KNN
0.205,24,12,HistGB,HistGB
0.205,24,13,HistGB,HistGB
0.205,24,14,HistGB,HistGB
0.21,0,0,HistGB,KNN
0.21,0,1,HistGB,KNN
0.21,0,2,HistGB,HistGB
0.21,0,3,HistGB,HistGB
0.21,0,4,HistGB,HistGB
0.21,0,5,HistGB,KNN
0.21,0,6,HistGB,KNN
0.21,0,7,HistGB,KNN
0.21,0,8,HistGB,HistGB
0.21,0,9,HistGB,RandomForest
0.21,0,10,HistGB,HistGB
0.21,0,11,HistGB,KNN
0.21,0,12,HistGB,HistGB
0.21,0,13,HistGB,HistGB
0.21,0,14,HistGB,KNN
0.21,1,0,HistGB,KNN
0.21,1,1,HistGB,HistGB
0.21,1,2,HistGB,HistGB
0.21,1,3,HistGB,KNN
0.21,1,4,HistGB,HistGB
0.21,1,5,HistGB,HistGB
0.21,1,6,HistGB,HistGB
0.21,1,7,HistGB,HistGB
0.21,1,8,HistGB,HistGB
0.21,1,9,HistGB,RandomForest
0.21,1,10,HistGB,HistGB
0.21,1,11,HistGB,RandomForest
0.21,1,12,HistGB,HistGB
0.21,1,13,HistGB,KNN
0.21,1,14,HistGB,HistGB
0.21,2,0,HistGB,KNN
0.21,2,1,HistGB,KNN
0.21,2,2,HistGB,RandomForest
0.21,2,3,HistGB,RandomForest
0.21,2,4,HistGB,HistGB
0.21,2,5,HistGB,HistGB
0.21,2,6,HistGB,HistGB
0.21,2,7,HistGB,KNN
0.21,2,8,HistGB,HistGB
0.21,2,9,HistGB,HistGB
0.21,2,10,HistGB,KNN
0.21,2,11,HistGB,RandomForest
0.21,2,12,HistGB,HistGB
0.21,2,13,HistGB,HistGB
0.21,2,14,HistGB,HistGB
0.21,3,0,HistGB,HistGB
0.21,3,1,HistGB,RandomForest
0.21,3,2,HistGB,HistGB
0.21,3,3,HistGB,KNN
0.21,3,4,HistGB,KNN
0.21,3,5,HistGB,HistGB
0.21,3,6,HistGB,HistGB
0.21,3,7,HistGB,HistGB
0.21,3,8,HistGB,KNN
0.21,3,9,HistGB,HistGB
0.21,3,10,HistGB,HistGB
0.21,3,11,HistGB,HistGB
0.21,3,12,HistGB,KNN
0.21,3,13,HistGB,HistGB
0.21,3,14,HistGB,RandomForest
0.21,4,0,HistGB,KNN
0.21,4,1,HistGB,HistGB
0.21,4,2,HistGB,HistGB
0.21,4,3,HistGB,KNN
0.21,4,4,HistGB,HistGB
0.21,4,5,HistGB,HistGB
0.21,4,6,HistGB,KNN
0.21,4,7,HistGB,HistGB
0.21,4,8,HistGB,HistGB
0.21,4,9,HistGB,RandomForest
0.21,4,10,HistGB,KNN
0.21,4,11,HistGB,RandomForest
0.21,4,12,HistGB,KNN
0.21,4,13,HistGB,HistGB
0.21,4,14,HistGB,KNN
0.21,5,0,HistGB,RandomForest
0.21,5,1,HistGB,HistGB
0.21,5,2,HistGB,KNN
0.21,5,3,HistGB,HistGB
0.21,5,4,HistGB,KNN
0.21,5,5,HistGB,HistGB
0.21,5,6,HistGB,HistGB
0.21,5,7,HistGB,RandomForest
0.21,5,8,HistGB,RandomForest
0.21,5,9,HistGB,RandomForest
0.21,5,10,HistGB,KNN
0.21,5,11,HistGB,HistGB
0.21,5,12,HistGB,HistGB
0.21,5,13,HistGB,KNN
0.21,5,14,HistGB,KNN
0.21,6,0,HistGB,HistGB
0.21,6,1,HistGB,HistGB
0.21,6,2,HistGB,HistGB
0.21,6,3,HistGB,KNN
0.21,6,4,HistGB,KNN
0.21,6,5,HistGB,HistGB
0.21,6,6,HistGB,KNN
0.21,6,7,HistGB,KNN
0.21,6,8,HistGB,HistGB
0.21,6,9,HistGB,HistGB
0.21,6,10,HistGB,KNN
0.21,6,11,HistGB,HistGB
0.21,6,12,HistGB,KNN
0.21,6,13,HistGB,HistGB
0.21,6,14,HistGB,KNN
0.21,7,0,HistGB,HistGB
0.21,7,1,HistGB,KNN
0.21,7,2,HistGB,KNN
0.21,7,3,HistGB,RandomForest
0.21,7,4,HistGB,HistGB
0.21,7,5,HistGB,KNN
0.21,7,6,HistGB,HistGB
0.21,7,7,HistGB,RandomForest
0.21,7,8,HistGB,HistGB
0.21,7,9,HistGB,HistGB
0.21,7,10,HistGB,RandomForest
0.21,7,11,HistGB,RandomForest
0.21,7,12,HistGB,HistGB
0.21,7,13,HistGB,HistGB
0.21,7,14,HistGB,HistGB
0.21,8,0,HistGB,HistGB
0.21,8,1,HistGB,HistGB
0.21,8,2,HistGB,HistGB
0.21,8,3,HistGB,KNN
0.21,8,4,HistGB,KNN
0.21,8,5,HistGB,HistGB
0.21,8,6,HistGB,KNN
0.21,8,7,HistGB,KNN
0.21,8,8,HistGB,KNN
0.21,8,9,HistGB,HistGB
0.21,8,10,HistGB,KNN
0.21,8,11,HistGB,HistGB
0.21,8,12,HistGB,KNN
0.21,8,13,HistGB,HistGB
0.21,8,14,HistGB,KNN
0.21,9,0,HistGB,HistGB
0.21,9,1,HistGB,HistGB
0.21,9,2,HistGB,HistGB
0.21,9,3,HistGB,KNN
0.21,9,4,HistGB,KNN
0.21,9,5,HistGB,RandomForest
0.21,9,6,HistGB,RandomForest
0.21,9,7,HistGB,HistGB
0.21,9,8,HistGB,KNN
0.21,9,9,HistGB,KNN
0.21,9,10,HistGB,KNN
0.21,9,11,HistGB,KNN
0.21,9,12,HistGB,HistGB
0.21,9,13,HistGB,HistGB
0.21,9,14,HistGB,KNN
0.21,10,0,HistGB,HistGB
0.21,10,1,HistGB,HistGB
0.21,10,2,HistGB,HistGB
0.21,10,3,HistGB,KNN
0.21,10,4,HistGB,RandomForest
0.21,10,5,HistGB,HistGB
0.21,10,6,HistGB,HistGB
0.21,10,7,HistGB,HistGB
0.21,10,8,HistGB,RandomForest
0.21,10,9,HistGB,KNN
0.21,10,10,HistGB,KNN
0.21,10,11,HistGB,HistGB
0.21,10,12,HistGB,KNN
0.21,10,13,HistGB,KNN
0.21,10,14,HistGB,HistGB
0.21,11,0,HistGB,HistGB
0.21,11,1,HistGB,HistGB
0.21,11,2,HistGB,HistGB
0.21,11,3,HistGB,KNN
0.21,11,4,HistGB,HistGB
0.21,11,5,HistGB,RandomForest
0.21,11,6,HistGB,HistGB
0.21,11,7,HistGB,KNN
0.21,11,8,HistGB,KNN
0.21,11,9,HistGB,KNN
0.21,11,10,HistGB,HistGB
0.21,11,11,HistGB,HistGB
0.21,11,12,HistGB,HistGB
0.21,11,13,HistGB,RandomForest
0.21,11,14,HistGB,HistGB
0.21,12,0,HistGB,RandomForest
0.21,12,1,HistGB,KNN
0.21,12,2,HistGB,HistGB
0.21,12,3,HistGB,KNN
0.21,12,4,HistGB,HistGB
0.21,12,5,HistGB,KNN
0.21,12,6,HistGB,HistGB
0.21,12,7,HistGB,RandomForest
0.21,12,8,HistGB,HistGB
0.21,12,9,HistGB,HistGB
0.21,12,10,HistGB,KNN
0.21,12,11,HistGB,KNN
0.21,12,12,HistGB,HistGB
0.21,12,13,HistGB,HistGB
0.21,12,14,HistGB,HistGB
0.21,13,0,HistGB,HistGB
0.21,13,1,HistGB,HistGB
0.21,13,2,HistGB,HistGB
0.21,13,3,HistGB,RandomForest
0.21,13,4,HistGB,RandomForest
0.21,13,5,HistGB,HistGB
0.21,13,6,HistGB,KNN
0.21,13,7,HistGB,HistGB
0.21,13,8,HistGB,HistGB
0.21,13,9,HistGB,HistGB
0.21,13,10,HistGB,HistGB
0.21,13,11,HistGB,KNN
0.21,13,12,HistGB,KNN
0.21,13,13,HistGB,KNN
0.21,13,14,HistGB,KNN
0.21,14,0,HistGB,HistGB
0.21,14,1,HistGB,HistGB
0.21,14,2,HistGB,HistGB
0.21,14,3,HistGB,RandomForest
0.21,14,4,HistGB,KNN
0.21,14,5,HistGB,HistGB
0.21,14,6,HistGB,KNN
0.21,14,7,HistGB,KNN
0.21,14,8,HistGB,KNN
0.21,14,9,HistGB,HistGB
0.21,14,10,HistGB,HistGB
0.21,14,11,HistGB,KNN
0.21,14,12,HistGB,HistGB
0.21,14,13,HistGB,HistGB
0.21,14,14,HistGB,HistGB
0.21,15,0,HistGB,HistGB
0.21,15,1,HistGB,HistGB
0.21,15,2,HistGB,HistGB
0.21,15,3,HistGB,HistGB
0.21,15,4,HistGB,HistGB
0.21,15,5,HistGB,HistGB
0.21,15,6,HistGB,RandomForest
0.21,15,7,HistGB,KNN
0.21,15,8,HistGB,RandomForest
0.21,15,9,HistGB,HistGB
0.21,15,10,HistGB,HistGB
0.21,15,11,HistGB,HistGB
0.21,15,12,HistGB,KNN
0.21,15,13,HistGB,HistGB
0.21,15,14,HistGB,KNN
0.21,16,0,HistGB,KNN
0.21,16,1,HistGB,KNN
0.21,16,2,HistGB,HistGB
0.21,16,3,HistGB,KNN
0.21,16,4,HistGB,HistGB
0.21,16,5,HistGB,KNN
0.21,16,6,HistGB,HistGB
0.21,16,7,HistGB,HistGB
0.21,16,8,HistGB,KNN
0.21,16,9,HistGB,HistGB
0.21,16,10,HistGB,KNN
0.21,16,11,HistGB,KNN
0.21,16,12,HistGB,RandomForest
0.21,16,13,HistGB,RandomForest
0.21,16,14,HistGB,HistGB
0.21,17,0,HistGB,KNN
0.21,17,1,HistGB,KNN
0.21,17,2,HistGB,KNN
0.21,17,3,HistGB,KNN
0.21,17,4,HistGB,RandomForest
0.21,17,5,HistGB,KNN
0.21,17,6,HistGB,KNN
0.21,17,7,HistGB,KNN
0.21,17,8,HistGB,KNN
0.21,17,9,HistGB,KNN
0.21,17,10,HistGB,HistGB
0.21,17,11,HistGB,RandomForest
0.21,17,12,HistGB,RandomForest
0.21,17,13,HistGB,KNN
0.21,17,14,HistGB,KNN
0.21,18,0,HistGB,HistGB
0.21,18,1,HistGB,KNN
0.21,18,2,HistGB,HistGB
0.21,18,3,HistGB,HistGB
0.21,18,4,HistGB,HistGB
0.21,18,5,HistGB,HistGB
0.21,18,6,HistGB,KNN
0.21,18,7,HistGB,KNN
0.21,18,8,HistGB,HistGB
0.21,18,9,HistGB,KNN
0.21,18,10,HistGB,KNN
0.21,18,11,HistGB,HistGB
0.21,18,12,HistGB,HistGB
0.21,18,13,HistGB,HistGB
0.21,18,14,HistGB,KNN
0.21,19,0,HistGB,HistGB
0.21,19,1,HistGB,KNN
0.21,19,2,HistGB,HistGB
0.21,19,3,HistGB,KNN
0.21,19,4,HistGB,HistGB
0.21,19,5,HistGB,KNN
0.21,19,6,HistGB,KNN
0.21,19,7,HistGB,KNN
0.21,19,8,HistGB,KNN
0.21,19,9,HistGB,HistGB
0.21,19,10,HistGB,KNN
0.21,19,11,HistGB,KNN
0.21,19,12,HistGB,HistGB
0.21,19,13,HistGB,HistGB
0.21,19,14,HistGB,KNN
0.21,20,0,HistGB,KNN
0.21,20,1,HistGB,KNN
0.21,20,2,HistGB,HistGB
0.21,20,3,HistGB,KNN
0.21,20,4,HistGB,HistGB
0.21,20,5,HistGB,HistGB
0.21,20,6,HistGB,HistGB
0.21,20,7,HistGB,HistGB
0.21,20,8,HistGB,KNN
0.21,20,9,HistGB,HistGB
0.21,20,10,HistGB,HistGB
0.21,20,11,HistGB,KNN
0.21,20,12,HistGB,HistGB
0.21,20,13,HistGB,RandomForest
0.21,20,14,HistGB,KNN
0.21,21,0,HistGB,RandomForest
0.21,21,1,HistGB,HistGB
0.21,21,2,HistGB,HistGB
0.21,21,3,HistGB,HistGB
0.21,21,4,HistGB,HistGB
0.21,21,5,HistGB,HistGB
0.21,21,6,HistGB,HistGB
0.21,21,7,HistGB,HistGB
0.21,21,8,HistGB,KNN
0.21,21,9,HistGB,HistGB
0.21,21,10,HistGB,KNN
0.21,21,11,HistGB,KNN
0.21,21,12,HistGB,KNN
0.21,21,13,HistGB,HistGB
0.21,21,14,HistGB,HistGB
0.21,22,0,HistGB,HistGB
0.21,22,1,HistGB,KNN
0.21,22,2,HistGB,KNN
0.21,22,3,HistGB,KNN
0.21,22,4,HistGB,KNN
0.21,22,5,HistGB,HistGB
0.21,22,6,HistGB,RandomForest
0.21,22,7,HistGB,HistGB
0.21,22,8,HistGB,RandomForest
0.21,22,9,HistGB,HistGB
0.21,22,10,HistGB,HistGB
0.21,22,11,HistGB,HistGB
0.21,22,12,HistGB,HistGB
0.21,22,13,HistGB,HistGB
0.21,22,14,HistGB,HistGB
0.21,23,0,HistGB,HistGB
0.21,23,1,HistGB,RandomForest
0.21,23,2,HistGB,KNN
0.21,23,3,HistGB,KNN
0.21,23,4,HistGB,KNN
0.21,23,5,HistGB,RandomForest
0.21,23,6,HistGB,HistGB
0.21,23,7,HistGB,HistGB
0.21,23,8,HistGB,KNN
0.21,23,9,HistGB,RandomForest
0.21,23,10,HistGB,HistGB
0.21,23,11,HistGB,HistGB
0.21,23,12,HistGB,KNN
0.21,23,13,HistGB,HistGB
0.21,23,14,HistGB,RandomForest
0.21,24,0,HistGB,KNN
0.21,24,1,HistGB,RandomForest
0.21,24,2,HistGB,HistGB
0.21,24,3,HistGB,KNN
0.21,24,4,HistGB,KNN
0.21,24,5,HistGB,HistGB
0.21,24,6,HistGB,HistGB
0.21,24,7,HistGB,HistGB
0.21,24,8,HistGB,KNN
0.21,24,9,HistGB,HistGB
0.21,24,10,HistGB,KNN
0.21,24,11,HistGB,KNN
0.21,24,12,HistGB,KNN
0.21,24,13,HistGB,RandomForest
0.21,24,14,HistGB,KNN
0.22,0,0,HistGB,HistGB
0.22,0,1,HistGB,RandomForest
0.22,0,2,HistGB,HistGB
0.22,0,3,HistGB,RandomForest
0.22,0,4,HistGB,KNN
0.22,0,5,HistGB,KNN
0.22,0,6,HistGB,KNN
0.22,0,7,HistGB,KNN
0.22,0,8,HistGB,KNN
0.22,0,9,HistGB,HistGB
0.22,0,10,HistGB,HistGB
0.22,0,11,HistGB,KNN
0.22,0,12,HistGB,KNN
0.22,0,13,HistGB,HistGB
0.22,0,14,HistGB,KNN
0.22,1,0,HistGB,KNN
0.22,1,1,HistGB,HistGB
0.22,1,2,HistGB,KNN
0.22,1,3,HistGB,KNN
0.22,1,4,HistGB,KNN
0.22,1,5,HistGB,KNN
0.22,1,6,HistGB,KNN
0.22,1,7,HistGB,HistGB
0.22,1,8,HistGB,HistGB
0.22,1,9,HistGB,HistGB
0.22,1,10,HistGB,HistGB
0.22,1,11,HistGB,KNN
0.22,1,12,HistGB,HistGB
0.22,1,13,HistGB,KNN
0.22,1,14,HistGB,RandomForest
0.22,2,0,HistGB,RandomForest
0.22,2,1,HistGB,KNN
0.22,2,2,HistGB,KNN
0.22,2,3,HistGB,RandomForest
0.22,2,4,HistGB,HistGB
0.22,2,5,HistGB,KNN
0.22,2,6,HistGB,HistGB
0.22,2,7,HistGB,KNN
0.22,2,8,HistGB,RandomForest
0.22,2,9,HistGB,HistGB
0.22,2,10,HistGB,KNN
0.22,2,11,HistGB,KNN
0.22,2,12,HistGB,KNN
0.22,2,13,HistGB,HistGB
0.22,2,14,HistGB,KNN
0.22,3,0,HistGB,KNN
0.22,3,1,HistGB,KNN
0.22,3,2,HistGB,KNN
0.22,3,3,HistGB,KNN
0.22,3,4,HistGB,HistGB
0.22,3,5,HistGB,KNN
0.22,3,6,HistGB,HistGB
0.22,3,7,HistGB,KNN
0.22,3,8,HistGB,KNN
0.22,3,9,HistGB,HistGB
0.22,3,10,HistGB,RandomForest
0.22,3,11,HistGB,KNN
0.22,3,12,HistGB,HistGB
0.22,3,13,HistGB,KNN
0.22,3,14,HistGB,KNN
0.22,4,0,HistGB,RandomForest
0.22,4,1,HistGB,HistGB
0.22,4,2,HistGB,HistGB
0.22,4,3,HistGB,KNN
0.22,4,4,HistGB,HistGB
0.22,4,5,HistGB,HistGB
0.22,4,6,HistGB,KNN
0.22,4,7,HistGB,HistGB
0.22,4,8,HistGB,KNN
0.22,4,9,HistGB,KNN
0.22,4,10,HistGB,HistGB
0.22,4,11,HistGB,KNN
0.22,4,12,HistGB,HistGB
0.22,4,13,HistGB,KNN
0.22,4,14,HistGB,KNN
0.22,5,0,HistGB,KNN
0.22,5,1,HistGB,HistGB
0.22,5,2,HistGB,HistGB
0.22,5,3,HistGB,HistGB
0.22,5,4,HistGB,KNN
0.22,5,5,HistGB,KNN
0.22,5,6,HistGB,HistGB
0.22,5,7,HistGB,KNN
0.22,5,8,HistGB,HistGB
0.22,5,9,HistGB,RandomForest
0.22,5,10,HistGB,HistGB
0.22,5,11,HistGB,HistGB
0.22,5,12,HistGB,HistGB
0.22,5,13,HistGB,HistGB
0.22,5,14,HistGB,KNN
0.22,6,0,HistGB,KNN
0.22,6,1,HistGB,HistGB
0.22,6,2,HistGB,KNN
0.22,6,3,HistGB,KNN
0.22,6,4,HistGB,KNN
0.22,6,5,HistGB,KNN
0.22,6,6,HistGB,HistGB
0.22,6,7,HistGB,KNN
0.22,6,8,HistGB,HistGB
0.22,6,9,HistGB,HistGB
0.22,6,10,HistGB,HistGB
0.22,6,11,HistGB,HistGB
0.22,6,12,HistGB,KNN
0.22,6,13,HistGB,RandomForest
0.22,6,14,HistGB,KNN
0.22,7,0,HistGB,KNN
0.22,7,1,HistGB,KNN
0.22,7,2,HistGB,KNN
0.22,7,3,HistGB,KNN
0.22,7,4,HistGB,HistGB
0.22,7,5,HistGB,KNN
0.22,7,6,HistGB,RandomForest
0.22,7,7,HistGB,RandomForest
0.22,7,8,HistGB,KNN
0.22,7,9,HistGB,KNN
0.22,7,10,HistGB,KNN
0.22,7,11,HistGB,RandomForest
0.22,7,12,HistGB,HistGB
0.22,7,13,HistGB,HistGB
0.22,7,14,HistGB,KNN
0.22,8,0,HistGB,HistGB
0.22,8,1,HistGB,KNN
0.22,8,2,HistGB,HistGB
0.22,8,3,HistGB,KNN
0.22,8,4,HistGB,KNN
0.22,8,5,HistGB,KNN
0.22,8,6,HistGB,KNN
0.22,8,7,HistGB,RandomForest
0.22,8,8,HistGB,HistGB
0.22,8,9,HistGB,RandomForest
0.22,8,10,HistGB,KNN
0.22,8,11,HistGB,HistGB
0.22,8,12,HistGB,KNN
0.22,8,13,HistGB,KNN
0.22,8,14,HistGB,KNN
0.22,9,0,HistGB,HistGB
0.22,9,1,HistGB,RandomForest
0.22,9,2,HistGB,HistGB
0.22,9,3,HistGB,KNN
0.22,9,4,HistGB,KNN
0.22,9,5,HistGB,KNN
0.22,9,6,HistGB,RandomForest
0.22,9,7,HistGB,RandomForest
0.22,9,8,HistGB,KNN
0.22,9,9,HistGB,RandomForest
0.22,9,10,HistGB,KNN
0.22,9,11,HistGB,HistGB
0.22,9,12,HistGB,HistGB
0.22,9,13,HistGB,HistGB
0.22,9,14,HistGB,RandomForest
0.22,10,0,HistGB,HistGB
0.22,10,1,HistGB,KNN
0.22,10,2,HistGB,HistGB
0.22,10,3,HistGB,KNN
0.22,10,4,HistGB,RandomForest
0.22,10,5,HistGB,HistGB
0.22,10,6,HistGB,HistGB
0.22,10,7,HistGB,HistGB
0.22,10,8,HistGB,HistGB
0.22,10,9,HistGB,RandomForest
0.22,10,10,HistGB,KNN
0.22,10,11,HistGB,KNN
0.22,10,12,HistGB,KNN
0.22,10,13,HistGB,HistGB
0.22,10,14,HistGB,HistGB
0.22,11,0,HistGB,HistGB
0.22,11,1,HistGB,KNN
0.22,11,2,HistGB,KNN
0.22,11,3,HistGB,HistGB
0.22,11,4,HistGB,KNN
0.22,11,5,HistGB,KNN
0.22,11,6,HistGB,KNN
0.22,11,7,HistGB,KNN
0.22,11,8,HistGB,KNN
0.22,11,9,HistGB,HistGB
0.22,11,10,HistGB,KNN
0.22,11,11,HistGB,RandomForest
